instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,4,10593526.000000,10593526.000000,10593526.000000,11455005.055579,11806517.478123,11807698.000000,0.000002,0.596171,227.131167,259.290785,87749,1587428,3600.000000,0,0,0,GUROBI,1
1,None,4,10593525.753123,10593525.753123,10593525.753123,11493100.800306,11806522.068199,11807698.000000,0.000003,0.767200,94.663852,228.418518,84661,1408250,3600.000000,0,0,0,GUROBI,1
2,None,4,10580116.250581,10580116.250581,10580116.250581,11490471.995819,11789560.999527,11790739.000000,0.000002,0.831799,233.200387,270.415482,87412,1554167,3600.000000,0,0,0,GUROBI,1
3,None,4,10593525.750000,10593525.750000,10593525.750000,11504046.615372,11806607.305609,11807698.000000,0.000002,0.789842,216.672711,216.679538,70072,1353308,3600.000000,0,0,0,GUROBI,1
4,None,4,10551517.750000,10551517.750000,10551517.750000,11502980.435715,11797380.923460,11798558.000000,0.000001,0.781261,95.324608,117.931844,39095,701628,3600.000000,0,0,0,GUROBI,1
5,None,4,10574460.000000,10574460.000000,10574460.000000,11444770.286965,11788464.799512,11789643.750000,0.000002,0.662682,204.862655,260.159747,95213,1720710,3600.000000,0,0,0,GUROBI,1
6,None,4,10617004.255279,10617004.255279,10617004.255279,11479298.709033,11830448.540915,11831628.750000,0.000004,0.606171,98.280876,112.261468,32444,611383,3600.000000,0,0,0,GUROBI,1
7,None,4,10551643.000000,10551643.000000,10551643.000000,11492198.654577,11806517.303626,11807698.000000,0.000002,0.750338,325.250576,325.250946,138361,1963500,3600.000000,0,0,0,GUROBI,1
8,None,4,10594704.750000,10594704.750000,10594704.750000,11477024.961019,11808518.472608,11809699.000000,0.000002,0.646366,130.482545,130.482796,41304,822098,3600.000000,0,0,0,GUROBI,1
9,None,4,10512988.500000,10512988.500000,10512988.500000,11388998.761214,11739970.409228,11741139.000000,0.000002,0.616907,74.228500,86.915176,24321,392294,3600.000000,0,0,0,GUROBI,1
10,None,4,10594025.750000,10594025.750000,10594025.750000,11496699.605896,11806519.003961,11807698.000000,0.000005,0.741603,121.890332,208.334968,72400,1156075,3600.000000,0,0,0,GUROBI,1
