instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,16,27.000000,27.000000,27.000000,27.000000,42.000000,42.000000,0.000003,1.922154,25.642765,557.103789,75630,4749830,3600.000000,0,0,0,GUROBI,1
1,None,16,-4.425909,-4.425909,-4.425909,-2.662890,15.090000,15.090000,0.000002,2.201851,263.164150,263.164861,36697,1830804,3600.000000,0,0,0,GUROBI,1
2,None,16,-4.250395,-4.250395,-4.250395,-2.334661,13.080000,13.080000,0.000003,1.579339,193.864239,193.864435,28886,1431592,3600.000000,0,0,0,GUROBI,1
3,None,16,-2.885926,-2.885926,-2.885926,0.289565,17.040000,17.040000,0.000002,1.073164,145.034937,291.635817,31279,1700321,3600.000000,0,0,0,GUROBI,1
4,None,16,-3.592708,-3.592708,-3.592708,-1.936326,20.120000,20.120000,0.000002,1.213991,16.761183,278.646547,35853,2030899,3600.000000,0,0,0,GUROBI,1
5,None,16,-3.218485,-3.218485,-3.218485,-1.210810,17.130000,17.130000,0.000003,1.501575,449.097506,449.097761,52473,2713365,3600.000000,0,0,0,GUROBI,1
6,None,16,-3.728485,-3.728485,-3.728485,-2.366038,16.080000,16.080000,0.000002,1.023695,196.954508,300.805050,38665,1929156,3600.000000,0,0,0,GUROBI,1
7,None,16,-6.377500,-6.377500,-6.377500,-4.662271,15.110000,15.110000,0.000003,1.384881,586.788004,586.788342,65703,3627227,3600.000000,0,0,0,GUROBI,1
8,None,16,8.726667,8.726667,8.726667,9.526666,28.060000,28.060000,0.000003,1.176272,277.562005,333.713242,63839,3027102,3600.000000,0,0,0,GUROBI,1
9,None,16,14.956667,14.956667,14.956667,15.820627,34.040000,34.040000,0.000003,1.142140,184.094336,427.571707,82191,3951346,3600.000000,0,0,0,GUROBI,1
10,None,16,10.871429,10.871429,10.871429,12.678571,27.050000,27.050000,0.000003,1.632473,274.693451,274.693716,39222,1991465,3600.000000,0,0,0,GUROBI,1
